Read Number,Lev Distance,Read Depth of this one plus last one,Lev D/Read Depth
38150,1,4,0.25
38152,1,4,0.25
38219,1,3,0.3333333333333333
38220,1,2,0.5
38227,1,2,0.5
38306,1,5,0.2
38327,1,8,0.125
38335,1,8,0.125
38336,1,8,0.125
38338,1,8,0.125
38341,1,8,0.125
38342,1,7,0.14285714285714285
38343,1,6,0.16666666666666666
38344,1,6,0.16666666666666666
38345,1,6,0.16666666666666666
38350,1,6,0.16666666666666666
38351,1,6,0.16666666666666666
38352,1,6,0.16666666666666666
38353,1,6,0.16666666666666666
38356,1,6,0.16666666666666666
38361,1,4,0.25
38362,1,4,0.25
38363,1,4,0.25
38364,1,4,0.25
38366,1,4,0.25
38367,1,4,0.25
38371,1,4,0.25
38374,1,4,0.25
38375,1,4,0.25
38376,1,4,0.25
38377,1,4,0.25
38378,1,4,0.25
38380,1,4,0.25
38381,1,4,0.25
38384,1,5,0.2
38387,1,8,0.125
38388,1,7,0.14285714285714285
38393,1,6,0.16666666666666666
38394,1,6,0.16666666666666666
38397,1,6,0.16666666666666666
38403,1,6,0.16666666666666666
38404,1,6,0.16666666666666666
38406,1,6,0.16666666666666666
38407,1,6,0.16666666666666666
38408,1,6,0.16666666666666666
38409,1,6,0.16666666666666666
38410,1,6,0.16666666666666666
38411,1,6,0.16666666666666666
38412,1,6,0.16666666666666666
38413,1,6,0.16666666666666666
38417,1,6,0.16666666666666666
38418,1,6,0.16666666666666666
38424,1,6,0.16666666666666666
38425,1,6,0.16666666666666666
38426,1,6,0.16666666666666666
38427,1,6,0.16666666666666666
38430,1,6,0.16666666666666666
38432,1,6,0.16666666666666666
38435,1,6,0.16666666666666666
38436,1,6,0.16666666666666666
38437,1,6,0.16666666666666666
38438,1,6,0.16666666666666666
38441,1,6,0.16666666666666666
38442,1,6,0.16666666666666666
38443,1,5,0.2
38477,1,4,0.25
38478,1,4,0.25
38480,1,4,0.25
38524,1,4,0.25
38525,1,4,0.25
38535,1,3,0.3333333333333333
38643,1,16,0.0625
38644,1,16,0.0625
38674,1,15,0.06666666666666667
38693,1,9,0.1111111111111111
38766,1,2,0.5
38767,1,2,0.5
38787,1,2,0.5
38788,1,2,0.5
38793,1,2,0.5
38794,1,2,0.5
38795,1,2,0.5
38796,1,2,0.5
38800,1,2,0.5
38801,1,2,0.5
38838,1,2,0.5
38839,1,2,0.5
38847,1,2,0.5
38848,1,2,0.5
38975,1,2,0.5
38986,1,3,0.3333333333333333
38990,1,4,0.25
38991,1,4,0.25
38996,1,4,0.25
38997,1,4,0.25
39004,1,4,0.25
39005,1,4,0.25
39022,1,6,0.16666666666666666
39027,1,6,0.16666666666666666
39028,1,6,0.16666666666666666
39029,1,6,0.16666666666666666
39030,1,6,0.16666666666666666
39057,1,6,0.16666666666666666
39058,1,6,0.16666666666666666
39131,1,10,0.1
39132,1,10,0.1
39136,1,10,0.1
39149,1,8,0.125
39150,1,8,0.125
39151,1,8,0.125
39152,1,8,0.125
39170,1,8,0.125
39171,1,8,0.125
39177,1,6,0.16666666666666666
39178,1,6,0.16666666666666666
39179,1,6,0.16666666666666666
39180,1,6,0.16666666666666666
39182,1,6,0.16666666666666666
39183,1,6,0.16666666666666666
39184,1,6,0.16666666666666666
39185,1,6,0.16666666666666666
39195,1,6,0.16666666666666666
39196,1,6,0.16666666666666666
39214,1,5,0.2
39229,1,3,0.3333333333333333
39249,1,3,0.3333333333333333
39256,1,5,0.2
39257,1,5,0.2
39288,1,4,0.25
39339,1,10,0.1
39340,1,10,0.1
39352,1,11,0.09090909090909091
39380,1,13,0.07692307692307693
39381,1,14,0.07142857142857142
39400,1,13,0.07692307692307693
39432,1,10,0.1
39433,1,10,0.1
39442,1,8,0.125
39443,1,8,0.125
39446,1,7,0.14285714285714285
39454,1,6,0.16666666666666666
39455,1,6,0.16666666666666666
39459,1,6,0.16666666666666666
39460,1,6,0.16666666666666666
39462,1,5,0.2
39465,1,4,0.25
39466,1,4,0.25
39470,1,4,0.25
39472,1,4,0.25
39473,1,4,0.25
39474,1,4,0.25
39475,1,4,0.25
39476,1,4,0.25
39482,1,4,0.25
39483,1,4,0.25
39484,1,4,0.25
39485,1,4,0.25
39487,1,4,0.25
39488,1,4,0.25
39489,1,4,0.25
39491,1,4,0.25
39492,1,4,0.25
39493,1,4,0.25
39495,1,4,0.25
39496,1,4,0.25
39499,1,4,0.25
39501,1,6,0.16666666666666666
39504,1,4,0.25
39508,1,4,0.25
39510,1,4,0.25
39511,1,4,0.25
39514,1,4,0.25
39518,1,4,0.25
39519,1,4,0.25
39520,1,4,0.25
39522,1,4,0.25
39524,1,4,0.25
39526,1,4,0.25
39530,1,4,0.25
39556,1,2,0.5
39557,1,2,0.5
39578,1,3,0.3333333333333333
39580,1,4,0.25
39581,1,4,0.25
39587,1,5,0.2
39597,1,6,0.16666666666666666
39598,1,6,0.16666666666666666
39607,1,6,0.16666666666666666
39608,1,6,0.16666666666666666
39609,1,6,0.16666666666666666
39610,1,6,0.16666666666666666
39620,1,6,0.16666666666666666
39621,1,6,0.16666666666666666
39631,1,6,0.16666666666666666
39632,1,6,0.16666666666666666
39638,1,6,0.16666666666666666
39639,1,6,0.16666666666666666
39642,1,6,0.16666666666666666
39643,1,6,0.16666666666666666
39652,1,4,0.25
39655,1,5,0.2
39656,1,6,0.16666666666666666
39659,1,6,0.16666666666666666
39660,1,6,0.16666666666666666
39661,1,6,0.16666666666666666
39662,1,6,0.16666666666666666
39664,1,6,0.16666666666666666
39665,1,6,0.16666666666666666
39666,1,7,0.14285714285714285
39669,1,10,0.1
39670,1,11,0.09090909090909091
39690,1,12,0.08333333333333333
39691,1,12,0.08333333333333333
39694,1,12,0.08333333333333333
39695,1,12,0.08333333333333333
39697,1,10,0.1
39710,1,8,0.125
39711,1,8,0.125
39730,1,6,0.16666666666666666
39731,1,6,0.16666666666666666
39738,1,5,0.2
39739,1,4,0.25
39740,1,4,0.25
39741,1,4,0.25
39784,1,4,0.25
39785,1,4,0.25
39797,1,4,0.25
39798,1,4,0.25
39806,1,3,0.3333333333333333
39809,1,2,0.5
39810,1,2,0.5
39812,1,3,0.3333333333333333
39821,1,3,0.3333333333333333
39882,1,6,0.16666666666666666
39883,1,6,0.16666666666666666
39884,1,6,0.16666666666666666
39885,1,6,0.16666666666666666
39897,1,6,0.16666666666666666
39900,1,6,0.16666666666666666
39916,1,6,0.16666666666666666
39917,1,6,0.16666666666666666
39934,1,6,0.16666666666666666
39935,1,6,0.16666666666666666
39936,1,6,0.16666666666666666
39937,1,6,0.16666666666666666
39940,1,8,0.125
39942,1,8,0.125
39943,1,8,0.125
39944,1,8,0.125
39945,1,8,0.125
39960,1,8,0.125
39961,1,8,0.125
39963,1,7,0.14285714285714285
39971,1,6,0.16666666666666666
39972,1,6,0.16666666666666666
39975,1,6,0.16666666666666666
39976,1,6,0.16666666666666666
39977,1,6,0.16666666666666666
39978,1,6,0.16666666666666666
39979,1,6,0.16666666666666666
39980,1,6,0.16666666666666666
39984,1,6,0.16666666666666666
39986,1,6,0.16666666666666666
39989,1,6,0.16666666666666666
39990,1,6,0.16666666666666666
39999,1,6,0.16666666666666666
40000,1,6,0.16666666666666666
40002,1,7,0.14285714285714285
40003,1,8,0.125
40005,1,8,0.125
40012,1,10,0.1
40013,1,10,0.1
40014,1,11,0.09090909090909091
40015,1,12,0.08333333333333333
40020,1,13,0.07692307692307693
40023,1,14,0.07142857142857142
40024,1,14,0.07142857142857142
40025,1,14,0.07142857142857142
40026,1,14,0.07142857142857142
40048,1,11,0.09090909090909091
40050,1,12,0.08333333333333333
40051,1,12,0.08333333333333333
40062,1,12,0.08333333333333333
40063,1,12,0.08333333333333333
40070,1,12,0.08333333333333333
40071,1,12,0.08333333333333333
40083,1,16,0.0625
40084,1,16,0.0625
40087,1,16,0.0625
40088,1,16,0.0625
40100,1,14,0.07142857142857142
40102,1,14,0.07142857142857142
40105,1,16,0.0625
40120,1,16,0.0625
40121,1,16,0.0625
40122,1,16,0.0625
40123,1,16,0.0625
40127,1,16,0.0625
40128,1,16,0.0625
40133,1,16,0.0625
40134,1,16,0.0625
40137,1,17,0.058823529411764705
40142,1,18,0.05555555555555555
40143,1,18,0.05555555555555555
40146,1,18,0.05555555555555555
40147,1,18,0.05555555555555555
40149,1,18,0.05555555555555555
40150,1,18,0.05555555555555555
40153,1,17,0.058823529411764705
40160,1,15,0.06666666666666667
40165,1,13,0.07692307692307693
40166,1,13,0.07692307692307693
40171,1,13,0.07692307692307693
40176,1,14,0.07142857142857142
40179,1,14,0.07142857142857142
40180,1,14,0.07142857142857142
40184,1,14,0.07142857142857142
40186,1,14,0.07142857142857142
40188,1,14,0.07142857142857142
40189,1,14,0.07142857142857142
40191,1,14,0.07142857142857142
40192,1,14,0.07142857142857142
40193,1,14,0.07142857142857142
40195,1,16,0.0625
40196,1,16,0.0625
40197,1,16,0.0625
40199,1,15,0.06666666666666667
40200,1,14,0.07142857142857142
40201,1,14,0.07142857142857142
40206,1,15,0.06666666666666667
40209,1,16,0.0625
40210,1,16,0.0625
40211,1,16,0.0625
40212,1,16,0.0625
40213,1,16,0.0625
40214,1,16,0.0625
40215,1,16,0.0625
40216,1,16,0.0625
40225,1,16,0.0625
40227,1,16,0.0625
40234,1,12,0.08333333333333333
40235,1,12,0.08333333333333333
40236,1,12,0.08333333333333333
40240,1,12,0.08333333333333333
40241,1,12,0.08333333333333333
40243,1,12,0.08333333333333333
40246,1,12,0.08333333333333333
40247,1,12,0.08333333333333333
40249,1,12,0.08333333333333333
40256,1,10,0.1
40260,1,10,0.1
40262,1,10,0.1
40263,1,10,0.1
40266,1,10,0.1
40275,1,10,0.1
40276,1,10,0.1
40289,1,8,0.125
40291,1,8,0.125
40292,1,8,0.125
40298,1,8,0.125
40299,1,8,0.125
40302,1,8,0.125
40304,1,8,0.125
40310,1,10,0.1
40311,1,10,0.1
40312,1,10,0.1
40316,1,10,0.1
40318,1,8,0.125
40325,1,8,0.125
40345,1,5,0.2
40355,1,4,0.25
40356,1,4,0.25
40357,1,3,0.3333333333333333
40360,1,3,0.3333333333333333
40361,1,4,0.25
40362,1,4,0.25
40367,1,4,0.25
40368,1,4,0.25
40371,1,4,0.25
40372,1,4,0.25
40381,1,4,0.25
40383,1,4,0.25
40386,1,4,0.25
40387,1,4,0.25
40402,1,4,0.25
40403,1,4,0.25
40411,1,4,0.25
40412,1,4,0.25
40417,1,4,0.25
40418,1,4,0.25
40429,1,4,0.25
40430,1,4,0.25
40434,1,6,0.16666666666666666
40440,1,6,0.16666666666666666
40441,1,6,0.16666666666666666
40445,1,8,0.125
40449,1,10,0.1
40450,1,10,0.1
40451,1,10,0.1
40452,1,10,0.1
40454,1,10,0.1
40455,1,10,0.1
40459,1,10,0.1
40479,1,9,0.1111111111111111
40480,1,10,0.1
40482,1,10,0.1
40488,1,10,0.1
40489,1,10,0.1
40495,1,10,0.1
40496,1,10,0.1
40505,1,10,0.1
40507,1,10,0.1
40511,1,9,0.1111111111111111
40523,1,8,0.125
40524,1,8,0.125
40550,1,8,0.125
40551,1,8,0.125
40552,1,8,0.125
40553,1,8,0.125
40564,1,8,0.125
40565,1,8,0.125
40584,1,7,0.14285714285714285
40587,1,6,0.16666666666666666
40588,1,6,0.16666666666666666
40593,1,5,0.2
40597,1,3,0.3333333333333333
40598,1,3,0.3333333333333333
40605,1,4,0.25
40606,1,4,0.25
40607,1,4,0.25
40608,1,4,0.25
40612,1,4,0.25
40613,1,4,0.25
40618,1,4,0.25
40619,1,4,0.25
40622,1,4,0.25
40624,1,4,0.25
40626,1,5,0.2
40630,1,5,0.2
40639,1,4,0.25
40640,1,4,0.25
40642,1,4,0.25
40643,1,4,0.25
40644,1,4,0.25
40646,1,4,0.25
40647,1,4,0.25
40653,1,4,0.25
40654,1,4,0.25
40656,1,4,0.25
40657,1,4,0.25
40658,1,4,0.25
40659,1,4,0.25
40660,1,4,0.25
40661,1,4,0.25
40662,1,4,0.25
40663,1,4,0.25
40672,1,4,0.25
40673,1,4,0.25
40677,1,4,0.25
40678,1,4,0.25
40683,1,4,0.25
40685,1,4,0.25
40691,1,4,0.25
40692,1,4,0.25
40695,1,4,0.25
40696,1,4,0.25
40698,1,4,0.25
40699,1,4,0.25
40701,1,4,0.25
40702,1,4,0.25
40703,1,4,0.25
40706,1,4,0.25
40708,1,4,0.25
40711,1,4,0.25
40712,1,4,0.25
40713,1,4,0.25
40715,1,4,0.25
40718,1,4,0.25
40719,1,4,0.25
40721,1,4,0.25
40732,1,4,0.25
40734,1,4,0.25
40735,1,4,0.25
40736,1,4,0.25
40743,1,4,0.25
40744,1,4,0.25
40746,1,4,0.25
40747,1,4,0.25
40749,1,3,0.3333333333333333
40999,1,2,0.5
41001,1,2,0.5
41002,1,2,0.5
41009,1,2,0.5
41010,1,2,0.5
41023,1,2,0.5
41024,1,2,0.5
41027,1,2,0.5
41028,1,2,0.5
41065,1,6,0.16666666666666666
41066,1,6,0.16666666666666666
41069,1,6,0.16666666666666666
41070,1,6,0.16666666666666666
41074,1,6,0.16666666666666666
41076,1,6,0.16666666666666666
41105,1,6,0.16666666666666666
41106,1,6,0.16666666666666666
41141,1,6,0.16666666666666666
41142,1,6,0.16666666666666666
41150,1,5,0.2
41157,1,4,0.25
41158,1,4,0.25
41170,1,4,0.25
41171,1,4,0.25
41227,1,3,0.3333333333333333
41284,1,5,0.2
41288,1,6,0.16666666666666666
41289,1,6,0.16666666666666666
41296,1,7,0.14285714285714285
41300,1,8,0.125
41301,1,8,0.125
41312,1,8,0.125
41313,1,8,0.125
41330,1,8,0.125
41331,1,8,0.125
41332,1,8,0.125
41333,1,8,0.125
41335,1,8,0.125
41336,1,8,0.125
41339,1,8,0.125
41340,1,8,0.125
41344,1,8,0.125
41345,1,8,0.125
41361,1,9,0.1111111111111111
41364,1,10,0.1
41365,1,10,0.1
41369,1,12,0.08333333333333333
41374,1,16,0.0625
41375,1,16,0.0625
41376,1,15,0.06666666666666667
41379,1,12,0.08333333333333333
41385,1,12,0.08333333333333333
41387,1,12,0.08333333333333333
41389,1,12,0.08333333333333333
41390,1,12,0.08333333333333333
41392,1,12,0.08333333333333333
41393,1,12,0.08333333333333333
41394,1,12,0.08333333333333333
41395,1,12,0.08333333333333333
41397,1,12,0.08333333333333333
41399,1,12,0.08333333333333333
41402,1,12,0.08333333333333333
41407,1,12,0.08333333333333333
41413,1,12,0.08333333333333333
41414,1,12,0.08333333333333333
41415,1,12,0.08333333333333333
41420,1,12,0.08333333333333333
41423,1,9,0.1111111111111111
41425,1,8,0.125
41426,1,8,0.125
41429,1,8,0.125
41436,1,4,0.25
41437,1,4,0.25
41438,1,6,0.16666666666666666
41441,1,8,0.125
41442,1,8,0.125
41449,1,6,0.16666666666666666
41451,1,6,0.16666666666666666
41457,1,8,0.125
41459,1,8,0.125
41460,1,8,0.125
41466,1,8,0.125
41472,1,8,0.125
41475,1,8,0.125
41477,1,8,0.125
41478,1,8,0.125
41479,1,9,0.1111111111111111
41480,1,10,0.1
41481,1,10,0.1
41482,1,10,0.1
41484,1,10,0.1
41488,1,10,0.1
41489,1,10,0.1
41490,1,10,0.1
41497,1,10,0.1
41498,1,10,0.1
41500,1,10,0.1
41503,1,10,0.1
41504,1,10,0.1
41505,1,10,0.1
41506,1,10,0.1
41507,1,10,0.1
41508,1,10,0.1
41510,1,10,0.1
41513,1,10,0.1
41516,1,11,0.09090909090909091
41517,1,13,0.07692307692307693
41520,1,13,0.07692307692307693
41521,1,10,0.1
41522,1,8,0.125
41535,1,18,0.05555555555555555
41536,1,18,0.05555555555555555
41539,1,18,0.05555555555555555
41540,1,18,0.05555555555555555
41554,1,19,0.05263157894736842
41559,1,21,0.047619047619047616
41560,1,22,0.045454545454545456
41562,1,23,0.043478260869565216
41568,1,24,0.041666666666666664
41569,1,24,0.041666666666666664
41573,1,24,0.041666666666666664
41574,1,24,0.041666666666666664
41575,1,24,0.041666666666666664
41576,1,24,0.041666666666666664
41583,1,24,0.041666666666666664
41584,1,24,0.041666666666666664
41587,1,24,0.041666666666666664
41588,1,24,0.041666666666666664
41591,1,24,0.041666666666666664
41592,1,24,0.041666666666666664
41593,1,24,0.041666666666666664
41594,1,24,0.041666666666666664
41607,1,23,0.043478260869565216
41614,1,22,0.045454545454545456
41615,1,22,0.045454545454545456
41616,1,23,0.043478260869565216
41618,1,25,0.04
41635,1,21,0.047619047619047616
41664,1,20,0.05
41665,1,20,0.05
41667,1,19,0.05263157894736842
41668,1,15,0.06666666666666667
41674,1,8,0.125
41675,1,8,0.125
41679,1,7,0.14285714285714285
41704,1,9,0.1111111111111111
41726,1,8,0.125
41727,1,8,0.125
41745,1,9,0.1111111111111111
41767,1,9,0.1111111111111111
41769,1,7,0.14285714285714285
41771,1,6,0.16666666666666666
41772,1,6,0.16666666666666666
41782,1,6,0.16666666666666666
41783,1,6,0.16666666666666666
41811,1,6,0.16666666666666666
41812,1,6,0.16666666666666666
41835,1,6,0.16666666666666666
41836,1,6,0.16666666666666666
41844,1,5,0.2
41849,1,4,0.25
41850,1,4,0.25
41855,1,3,0.3333333333333333
41887,1,2,0.5
41888,1,2,0.5
41893,1,3,0.3333333333333333
41896,1,3,0.3333333333333333
41905,1,3,0.3333333333333333
41915,1,4,0.25
41916,1,4,0.25
41961,1,4,0.25
41962,1,4,0.25
41967,1,4,0.25
41968,1,4,0.25
41996,1,4,0.25
41997,1,4,0.25
42032,1,6,0.16666666666666666
42033,1,6,0.16666666666666666
42056,1,3,0.3333333333333333
42103,1,3,0.3333333333333333
42137,1,8,0.125
42139,1,8,0.125
42148,1,8,0.125
42149,1,8,0.125
42151,1,8,0.125
42152,1,8,0.125
42176,1,8,0.125
42177,1,8,0.125
42182,1,6,0.16666666666666666
42185,1,6,0.16666666666666666
42186,1,6,0.16666666666666666
42192,1,6,0.16666666666666666
42193,1,6,0.16666666666666666
42196,1,6,0.16666666666666666
42197,1,6,0.16666666666666666
42215,1,6,0.16666666666666666
42216,1,6,0.16666666666666666
42217,1,6,0.16666666666666666
42218,1,6,0.16666666666666666
42235,1,6,0.16666666666666666
42236,1,6,0.16666666666666666
42239,1,6,0.16666666666666666
42240,1,6,0.16666666666666666
42248,1,6,0.16666666666666666
42249,1,6,0.16666666666666666
42251,1,6,0.16666666666666666
42252,1,6,0.16666666666666666
42254,1,5,0.2
42256,1,4,0.25
42257,1,4,0.25
42264,1,4,0.25
42265,1,4,0.25
42268,1,4,0.25
42269,1,4,0.25
42272,1,4,0.25
42273,1,4,0.25
42277,1,4,0.25
42278,1,4,0.25
42279,1,4,0.25
42280,1,4,0.25
42404,1,3,0.3333333333333333
42408,1,4,0.25
42409,1,4,0.25
42461,1,3,0.3333333333333333
42462,1,2,0.5
42463,1,2,0.5
42468,1,3,0.3333333333333333
42487,1,5,0.2
42554,1,8,0.125
42565,1,10,0.1
42579,1,10,0.1
42580,1,10,0.1
42586,1,10,0.1
42587,1,10,0.1
42604,1,10,0.1
42605,1,10,0.1
42606,1,10,0.1
42607,1,10,0.1
42612,1,10,0.1
42613,1,10,0.1
42627,1,10,0.1
42628,1,10,0.1
42631,1,11,0.09090909090909091
42632,1,12,0.08333333333333333
42633,1,12,0.08333333333333333
42635,1,13,0.07692307692307693
42638,1,13,0.07692307692307693
42645,1,12,0.08333333333333333
42646,1,12,0.08333333333333333
42650,1,11,0.09090909090909091
42662,1,10,0.1
42663,1,10,0.1
42670,1,10,0.1
42671,1,10,0.1
42676,1,10,0.1
42677,1,10,0.1
42678,1,12,0.08333333333333333
42680,1,14,0.07142857142857142
42682,1,14,0.07142857142857142
42683,1,14,0.07142857142857142
42706,1,13,0.07692307692307693
42708,1,12,0.08333333333333333
42709,1,12,0.08333333333333333
42715,1,11,0.09090909090909091
42717,1,12,0.08333333333333333
42723,1,10,0.1
42764,1,9,0.1111111111111111
42770,1,9,0.1111111111111111
42782,1,7,0.14285714285714285
42786,1,5,0.2
42825,1,4,0.25
42826,1,4,0.25
42847,1,5,0.2
42867,1,5,0.2
42886,1,4,0.25
42887,1,4,0.25
42899,1,5,0.2
42915,1,5,0.2
42928,1,4,0.25
42929,1,4,0.25
42931,1,4,0.25
42932,1,4,0.25
42942,1,4,0.25
42943,1,4,0.25
42975,1,5,0.2
42977,1,6,0.16666666666666666
42978,1,6,0.16666666666666666
42989,1,6,0.16666666666666666
42992,1,6,0.16666666666666666
42995,1,6,0.16666666666666666
42996,1,6,0.16666666666666666
42998,1,5,0.2
43002,1,4,0.25
43003,1,4,0.25
43013,1,4,0.25
43014,1,4,0.25
43016,1,4,0.25
43017,1,4,0.25
43024,1,4,0.25
43025,1,4,0.25
43047,1,4,0.25
43048,1,4,0.25
43050,1,3,0.3333333333333333
43066,1,2,0.5
43067,1,2,0.5
43069,1,3,0.3333333333333333
43076,1,4,0.25
43078,1,4,0.25
43081,1,4,0.25
43082,1,4,0.25
43087,1,4,0.25
43088,1,4,0.25
43089,1,4,0.25
43094,1,4,0.25
43095,1,4,0.25
43099,1,5,0.2
43107,1,6,0.16666666666666666
43110,1,6,0.16666666666666666
43126,1,5,0.2
43133,1,5,0.2
43136,1,7,0.14285714285714285
43144,1,8,0.125
43145,1,8,0.125
43148,1,8,0.125
43149,1,8,0.125
43151,1,8,0.125
43152,1,8,0.125
43153,1,8,0.125
43154,1,8,0.125
43155,1,8,0.125
43156,1,8,0.125
43164,1,8,0.125
43165,1,8,0.125
43167,1,8,0.125
43168,1,8,0.125
43169,1,8,0.125
43170,1,8,0.125
43171,1,8,0.125
43172,1,8,0.125
43173,1,8,0.125
43175,1,8,0.125
43179,1,8,0.125
43181,1,8,0.125
43183,1,8,0.125
43184,1,8,0.125
43193,1,8,0.125
43194,1,8,0.125
43202,1,8,0.125
43203,1,8,0.125
43204,1,8,0.125
43205,1,8,0.125
43206,1,8,0.125
43210,1,8,0.125
43211,1,8,0.125
43212,1,8,0.125
43213,1,8,0.125
43214,1,8,0.125
43216,1,8,0.125
43217,1,8,0.125
43218,1,8,0.125
43220,1,7,0.14285714285714285
43221,1,6,0.16666666666666666
43222,1,6,0.16666666666666666
43232,1,6,0.16666666666666666
43233,1,6,0.16666666666666666
43236,1,6,0.16666666666666666
43237,1,6,0.16666666666666666
43238,1,6,0.16666666666666666
43239,1,6,0.16666666666666666
43243,1,6,0.16666666666666666
43244,1,6,0.16666666666666666
43250,1,5,0.2
43253,1,4,0.25
43254,1,4,0.25
43256,1,4,0.25
43257,1,4,0.25
43258,1,4,0.25
43259,1,4,0.25
43263,1,6,0.16666666666666666
43264,1,6,0.16666666666666666
43265,1,6,0.16666666666666666
43267,1,6,0.16666666666666666
43268,1,6,0.16666666666666666
43269,1,6,0.16666666666666666
43275,1,6,0.16666666666666666
43276,1,6,0.16666666666666666
43277,1,6,0.16666666666666666
43279,1,8,0.125
43280,1,8,0.125
43282,1,8,0.125
43283,1,8,0.125
43284,1,7,0.14285714285714285
43286,1,7,0.14285714285714285
43287,1,7,0.14285714285714285
43289,1,6,0.16666666666666666
43290,1,6,0.16666666666666666
43293,1,6,0.16666666666666666
43294,1,6,0.16666666666666666
43298,1,6,0.16666666666666666
43299,1,6,0.16666666666666666
43310,1,6,0.16666666666666666
43311,1,6,0.16666666666666666
43323,1,6,0.16666666666666666
43324,1,6,0.16666666666666666
43337,1,8,0.125
43338,1,8,0.125
43340,1,8,0.125
43343,1,8,0.125
43355,1,8,0.125
43360,1,8,0.125
43379,1,8,0.125
43381,1,10,0.1
43390,1,10,0.1
43391,1,10,0.1
43393,1,10,0.1
43394,1,10,0.1
43395,1,10,0.1
43396,1,10,0.1
43407,1,10,0.1
43408,1,10,0.1
43409,1,10,0.1
43410,1,10,0.1
43411,1,10,0.1
43412,1,10,0.1
43420,1,8,0.125
43422,1,8,0.125
43423,1,8,0.125
43424,1,8,0.125
43426,1,8,0.125
43428,1,8,0.125
43429,1,7,0.14285714285714285
43432,1,6,0.16666666666666666
43433,1,6,0.16666666666666666
43434,1,5,0.2
43471,1,4,0.25
43472,1,4,0.25
43477,1,5,0.2
43481,1,5,0.2
43496,1,4,0.25
43497,1,4,0.25
43507,1,4,0.25
43508,1,4,0.25
43526,1,5,0.2
43531,1,5,0.2
43547,1,5,0.2
43568,1,6,0.16666666666666666
43569,1,6,0.16666666666666666
43578,1,6,0.16666666666666666
43579,1,6,0.16666666666666666
43631,1,6,0.16666666666666666
43632,1,6,0.16666666666666666
43638,1,6,0.16666666666666666
43639,1,6,0.16666666666666666
43644,1,7,0.14285714285714285
43645,1,8,0.125
43646,1,8,0.125
43648,1,8,0.125
43650,1,8,0.125
43654,1,8,0.125
43656,1,10,0.1
43658,1,10,0.1
43661,1,10,0.1
43663,1,10,0.1
43665,1,12,0.08333333333333333
43668,1,12,0.08333333333333333
43669,1,12,0.08333333333333333
43670,1,13,0.07692307692307693
43671,1,14,0.07142857142857142
43672,1,14,0.07142857142857142
43675,1,14,0.07142857142857142
43676,1,14,0.07142857142857142
43678,1,12,0.08333333333333333
43679,1,12,0.08333333333333333
43680,1,12,0.08333333333333333
43684,1,12,0.08333333333333333
43686,1,12,0.08333333333333333
43687,1,12,0.08333333333333333
43688,1,12,0.08333333333333333
43692,1,18,0.05555555555555555
43696,1,18,0.05555555555555555
43702,1,14,0.07142857142857142
43704,1,14,0.07142857142857142
43707,1,14,0.07142857142857142
43708,1,14,0.07142857142857142
43716,1,14,0.07142857142857142
43717,1,14,0.07142857142857142
43720,1,14,0.07142857142857142
43721,1,14,0.07142857142857142
43722,1,14,0.07142857142857142
43723,1,14,0.07142857142857142
43726,1,14,0.07142857142857142
43729,1,14,0.07142857142857142
43730,1,14,0.07142857142857142
43734,1,14,0.07142857142857142
43737,1,14,0.07142857142857142
43739,1,14,0.07142857142857142
43743,1,14,0.07142857142857142
43744,1,14,0.07142857142857142
43746,1,20,0.05
43750,1,20,0.05
43751,1,20,0.05
43753,1,20,0.05
43755,1,20,0.05
43756,1,20,0.05
43758,1,20,0.05
43759,1,20,0.05
43761,1,20,0.05
43762,1,20,0.05
43765,1,20,0.05
43766,1,20,0.05
43768,1,22,0.045454545454545456
43770,1,21,0.047619047619047616
43771,1,20,0.05
43772,1,20,0.05
43774,1,21,0.047619047619047616
43775,1,23,0.043478260869565216
43777,1,24,0.041666666666666664
43782,1,24,0.041666666666666664
43783,1,24,0.041666666666666664
43785,1,24,0.041666666666666664
43786,1,24,0.041666666666666664
43787,1,24,0.041666666666666664
43791,1,24,0.041666666666666664
43795,1,23,0.043478260869565216
43799,1,22,0.045454545454545456
43801,1,22,0.045454545454545456
43804,1,22,0.045454545454545456
43805,1,22,0.045454545454545456
43812,1,20,0.05
43813,1,20,0.05
43821,1,19,0.05263157894736842
43827,1,16,0.0625
43828,1,14,0.07142857142857142
43829,1,14,0.07142857142857142
43840,1,13,0.07692307692307693
43853,1,12,0.08333333333333333
43861,1,12,0.08333333333333333
43862,1,12,0.08333333333333333
43870,1,12,0.08333333333333333
43871,1,12,0.08333333333333333
43873,1,12,0.08333333333333333
43874,1,12,0.08333333333333333
43876,1,12,0.08333333333333333
43877,1,12,0.08333333333333333
43893,1,12,0.08333333333333333
43895,1,12,0.08333333333333333
43897,1,2,0.5
43904,1,2,0.5
43905,1,2,0.5
43906,1,2,0.5
43907,1,2,0.5
43908,1,3,0.3333333333333333
43910,1,4,0.25
43911,1,4,0.25
43912,1,4,0.25
43913,1,4,0.25
43915,1,4,0.25
43916,1,4,0.25
43918,1,3,0.3333333333333333
43933,1,3,0.3333333333333333
43940,1,4,0.25
43941,1,4,0.25
43948,1,5,0.2
44008,1,11,0.09090909090909091
44015,1,12,0.08333333333333333
44016,1,12,0.08333333333333333
44051,1,13,0.07692307692307693
44053,1,14,0.07142857142857142
